Unnamed: 0,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
NDPK1n_pos,1185.0,3.3510323905154653e-07,1.1208985221879544,4.610315088846013e-06,NDPK1n,"nucleoside-diphosphate kinase (ATP:GDP), nuclear","1.00 * ATP [n] + 1.00 * GDP [n] --> 1.00 * ADP [n] + 1.00 * GTP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK2n_neg,1190.0,2.5290344318966745e-07,1.1303031307681368,3.680899780054514e-06,NDPK2n,"nucleoside-diphosphate kinase (ATP:UDP), nuclear","1.00 * ATP [n] + 1.00 * UDP [n] --> 1.00 * UTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK2n_pos,1190.0,2.5290344318966745e-07,1.1303031307681368,3.680899780054514e-06,NDPK2n,"nucleoside-diphosphate kinase (ATP:UDP), nuclear","1.00 * ATP [n] + 1.00 * UDP [n] --> 1.00 * UTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK3n_neg,1185.0,3.3510323905154653e-07,1.1208985221879544,4.610315088846013e-06,NDPK3n,"nucleoside-diphosphate kinase (ATP:CDP),nuclear","1.00 * ATP [n] + 1.00 * CDP [n] --> 1.00 * CTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK3n_pos,1185.0,3.3510323905154653e-07,1.1208985221879544,4.610315088846013e-06,NDPK3n,"nucleoside-diphosphate kinase (ATP:CDP),nuclear","1.00 * ATP [n] + 1.00 * CDP [n] --> 1.00 * CTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK4n_neg,1226.0,3.0763078116754016e-08,1.4373238586795023,1.301188035785876e-06,NDPK4n,"nucleoside-diphosphate kinase (ATP:dTDP), nuclear","1.00 * ATP [n] + 1.00 * dTDP [n] --> 1.00 * ADP [n] + 1.00 * dTTP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK4n_pos,1226.0,3.0763078116754016e-08,1.4373238586795023,1.301188035785876e-06,NDPK4n,"nucleoside-diphosphate kinase (ATP:dTDP), nuclear","1.00 * ATP [n] + 1.00 * dTDP [n] --> 1.00 * ADP [n] + 1.00 * dTTP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK5n_neg,1185.0,3.3510323905154653e-07,1.1208985221879544,4.610315088846013e-06,NDPK5n,"nucleoside-diphosphate kinase (ATP:dGDP), nuclear","1.00 * ATP [n] + 1.00 * dGDP [n] --> 1.00 * dGTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK5n_pos,1185.0,3.3510323905154653e-07,1.1208985221879544,4.610315088846013e-06,NDPK5n,"nucleoside-diphosphate kinase (ATP:dGDP), nuclear","1.00 * ATP [n] + 1.00 * dGDP [n] --> 1.00 * dGTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK6n_pos,961.0,0.0063569247164193,0.3802306736933801,0.0202251718703994,NDPK6n,"nucleoside-diphosphate kinase (ATP:dUDP), nuclear","1.00 * ATP [n] + 1.00 * dUDP [n] --> 1.00 * ADP [n] + 1.00 * dUTP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK7n_neg,1185.0,3.3510323905154653e-07,1.1208985221879544,4.610315088846013e-06,NDPK7n,"nucleoside-diphosphate kinase (ATP:dCDP), nuclear","1.00 * ATP [n] + 1.00 * dCDP [n] --> 1.00 * dCTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK7n_pos,1185.0,3.3510323905154653e-07,1.1208985221879544,4.610315088846013e-06,NDPK7n,"nucleoside-diphosphate kinase (ATP:dCDP), nuclear","1.00 * ATP [n] + 1.00 * dCDP [n] --> 1.00 * dCTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK8n_neg,1238.0,1.4770871236974964e-08,1.3470409176503628,1.301188035785876e-06,NDPK8n,"nucleoside-diphosphate kinase (ATP:dADP), nuclear","1.00 * ATP [n] + 1.00 * dADP [n] --> 1.00 * dATP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK8n_pos,1238.0,1.4770871236974964e-08,1.3470409176503628,1.301188035785876e-06,NDPK8n,"nucleoside-diphosphate kinase (ATP:dADP), nuclear","1.00 * ATP [n] + 1.00 * dADP [n] --> 1.00 * dATP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK9_neg,1170.0,7.66952620658051e-07,1.1133489521185158,9.80828840704572e-06,NDPK9,nucleoside-diphosphate kinase (ATP:IDP),"1.00 * ATP [c] + 1.00 * IDP(3-) [c] --> 1.00 * ADP [c] + 1.00 * ITP(3-) [c]
GM20390; NME2; NME3; NME6; NME7",GM20390; NME2; NME3; NME6; NME7,Nucleotide interconversion,2.7.4.6,4.0
NDPK9_pos,1170.0,7.66952620658051e-07,1.1133489521185158,9.80828840704572e-06,NDPK9,nucleoside-diphosphate kinase (ATP:IDP),"1.00 * ATP [c] + 1.00 * IDP(3-) [c] --> 1.00 * ADP [c] + 1.00 * ITP(3-) [c]
GM20390; NME2; NME3; NME6; NME7",GM20390; NME2; NME3; NME6; NME7,Nucleotide interconversion,2.7.4.6,4.0
NDPK9n_neg,1213.0,6.69111733320425e-08,1.067549741723682,1.301188035785876e-06,NDPK9n,"nucleoside-diphosphate kinase (ATP:IDP), nuclear","1.00 * ATP [n] + 1.00 * IDP(3-) [n] --> 1.00 * ADP [n] + 1.00 * ITP(3-) [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK9n_pos,1213.0,6.69111733320425e-08,1.0385671240333525,1.301188035785876e-06,NDPK9n,"nucleoside-diphosphate kinase (ATP:IDP), nuclear","1.00 * ATP [n] + 1.00 * IDP(3-) [n] --> 1.00 * ADP [n] + 1.00 * ITP(3-) [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NNATn_pos,1073.0,9.015509131779174e-05,0.900180080239013,0.0006980610447414,NNATn,nicotinate-nucleotide adenylyltransferase,"1.00 * ATP [n] + 1.00 * proton [n] + 1.00 * Nicotinate D-ribonucleotide [n] --> 1.00 * Diphosphate [n] + 1.00 * Deamino-NAD+ [n]
NMNAT1",NMNAT1,NAD metabolism,2.7.7.18,4.0
NNATr_pos,1065.0,0.0001276815591524,0.9239360248215096,0.0009417595813332,NNATr,nicotinate-nucleotide adenylyltransferase,"1.00 * ATP [c] + 1.00 * proton [c] + 1.00 * Nicotinate D-ribonucleotide [c] --> 1.00 * Diphosphate [c] + 1.00 * Deamino-NAD+ [c]
NMNAT1; NMNAT2; NMNAT3",NMNAT1; NMNAT2; NMNAT3,NAD metabolism,2.7.7.18,4.0
NNMT_pos,1010.0,0.0011620208925088,0.6391204795505792,0.0058503902407901,NNMT,Nicotinamide N-methyltransferase,"1.00 * S-Adenosyl-L-methionine [c] + 1.00 * Nicotinamide [c] --> 1.00 * 1-methylnicotinamide [c] + 1.00 * S-Adenosyl-L-homocysteine [c]
NNMT",NNMT,NAD metabolism,2.1.1.1,4.0
NORANMT_pos,925.0,0.0189110377518011,0.5424185093914181,0.0447929074693803,NORANMT,noradrenaline N-methyltransferase,"1.00 * S-Adenosyl-L-methionine [c] + 1.00 * Norepinephrine [c] --> 1.00 * proton [c] + 1.00 * S-Adenosyl-L-homocysteine [c] + 1.00 * Adrenaline [c]
PNMT",PNMT,Tyrosine metabolism,2.1.1.28,4.0
NT5C_pos,1090.0,4.20680085324483e-05,0.7641772929686376,0.0003680246797316,NT5C,Nicotinate D-ribonucleotide phosphohydrolase,"1.00 * Water [c] + 1.00 * Nicotinate D-ribonucleotide [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Nicotinate D-ribonucleoside [c]
NT5C; NT5C1A; NT5C1B; NT5C2; NT5C3; NT5E",NT5C; NT5C1A; NT5C1B; NT5C2; NT5C3; NT5E,NAD metabolism,3.1.3.5,4.0
NTD11_pos,1074.0,8.627584661005841e-05,0.7275922565704813,0.0006720055513667,NTD11,5'-nucleotidase (IMP),"1.00 * Water [c] + 1.00 * IMP [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Inosine [c]
NT5C1A; NT5C1B; NT5C2; NT5C3; NT5E",NT5C1A; NT5C1B; NT5C2; NT5C3; NT5E,Purine catabolism,3.1.3.5,4.0
NTD1_pos,1047.0,0.000272491430552,0.7660307900273794,0.0017544152696132,NTD1,5'-nucleotidase (dUMP),"1.00 * Water [c] + 1.00 * dUMP [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Deoxyuridine [c]
NT5C; NT5C3",NT5C; NT5C3,Pyrimidine catabolism,3.1.3.5,4.0
NTD2_pos,1005.0,0.0013980368043512,0.4440414770055835,0.0066833727259951,NTD2,5'-nucleotidase (UMP),"1.00 * Water [c] + 1.00 * UMP [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Uridine [c]
NT5C3",NT5C3,Pyrimidine catabolism,3.1.3.5,4.0
NTD2m_pos,1028.0,0.0005843166833342,0.6191880905620555,0.0033233329204431,NTD2m,"5'-nucleotidase (UMP), mitochondrial","1.00 * Water [m] + 1.00 * UMP [m] --> 1.00 * hydrogenphosphate [m] + 1.00 * Uridine [m]
NT5M",NT5M,Nucleotide interconversion,3.1.3.5,4.0
NTD3_pos,998.0,0.0018031415322279,0.4606561138217249,0.0080598699816072,NTD3,5'-nucleotidase (dCMP),"1.00 * Water [c] + 1.00 * dCMP [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Deoxycytidine [c]
GUCA1A; NT5C; NT5C1A; NT5C1B; NT5C3; NT5E",GUCA1A; NT5C; NT5C1A; NT5C1B; NT5C3; NT5E,Pyrimidine catabolism,3.1.3.5,4.0
NTD7_pos,1032.0,0.000499208982352,0.64185438939589,0.0029603726857267,NTD7,5'-nucleotidase (AMP),"1.00 * Water [c] + 1.00 * AMP [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Adenosine [c]
NT5C; NT5C1A; NT5C1B; NT5C2; NT5C3",NT5C; NT5C1A; NT5C1B; NT5C2; NT5C3,Nucleotide interconversion,3.1.3.5,4.0
NTD7e_pos,926.0,0.0183797721846568,0.5161516490398899,0.0439326302950741,NTD7e,"5'-nucleotidase (AMP), extracellular","1.00 * Water [e] + 1.00 * AMP [e] --> 1.00 * Adenosine [e] + 1.00 * hydrogenphosphate [e]
NT5C; NT5E",NT5C; NT5E,Nucleotide interconversion,3.1.3.5,4.0
NTD8_pos,1083.0,5.779489801143314e-05,0.7683999408498239,0.0004873414948447,NTD8,5'-nucleotidase (dGMP),"1.00 * Water [c] + 1.00 * dGMP [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * Deoxyguanosine [c]
NT5C; NT5C1A; NT5C1B; NT5C2; NT5C3; NT5E",NT5C; NT5C1A; NT5C1B; NT5C2; NT5C3; NT5E,Nucleotide interconversion,3.1.3.5,4.0
NaKt_pos,976.0,0.0038802387023104,0.5823995552497971,0.0141345373018943,NaKt,Na+/K+ exchanging ATPase,"1.00 * Water [c] + 1.00 * ATP [c] + 1.00 * Sodium [c] + 1.00 * potassium [e] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * hydrogenphosphate [c] + 1.00 * Sodium [e] + 1.00 * potassium [c]
ATP1A1; ATP1A2; ATP1A3; ATP1A4; ATP1B1; ATP1B2; ATP1B3; ATP1B4",ATP1A1; ATP1A2; ATP1A3; ATP1A4; ATP1B1; ATP1B2; ATP1B3; ATP1B4,"Transport, extracellular",3.6.3.9,4.0
O16G1e_pos,409.0,0.0018691104947972,-0.6008785207683918,0.0083205974683244,O16G1e,"oligo-1,6-glucosidase (glygn4 -> glygn5), extracellular","1.00 * Water [e] + 1.00 * glycogen, structure 4 (glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]}) [e] --> 1.00 * D-glucose [e] + 1.00 * glycogen, structure 5 (glycogenin-2[1,4-Glc]) [e]
SIS",SIS,Starch and sucrose metabolism,3.2.1.10,0.0
O16G2e_pos,411.0,0.0020077462695558,-0.5830212025913786,0.0087939824876322,O16G2e,"oligo-1,6-glucosidase (strch2 ->strch3), extracellular","1.00 * Water [e] + 1.00 * starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]}) [e] --> 1.00 * D-glucose [e] + 1.00 * Maltose [e]
SIS",SIS,Starch and sucrose metabolism,3.2.1.10,0.0
P45027A12m_pos,919.0,0.0223893569715303,0.3574781717908896,0.0496992010220621,P45027A12m,"5-beta-cholestane-3-alpha,7-alpha,12-alpha-triol 27-hydroxylase","1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * 5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * 3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al [m]
CYP27A1",CYP27A1,Bile acid synthesis,1.14.13.15,4.0
P45027A13m_pos,919.0,0.0223893569715303,0.3574781717908896,0.0496992010220621,P45027A13m,"5-beta-cholestane-3-alpha,7-alpha,12-alpha-triol 27-hydroxylase","1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * O2 [m] + 1.00 * 3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al [m] --> 1.00 * Water [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate [m]
CYP27A1",CYP27A1,Bile acid synthesis,1.14.13.15,4.0
P45027A16m_pos,961.0,0.0063569247164193,0.5495207727691117,0.0202251718703994,P45027A16m,Cytochrome P450 27,"1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * O2 [m] + 1.00 * 3alpha,7alpha-dihydroxy-5beta-cholestan-26-al [m] --> 1.00 * Water [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * 3alpha,7alpha-Dihydroxy-5beta-cholestanate [m]
CYP27A1",CYP27A1,Bile acid synthesis,1.14.13.15,4.0
P4502A6_pos,931.0,0.0159148166404409,0.4437988796429091,0.0392021585922659,P4502A6,cytochrome P450 2A6,"1.00 * O2 [c] + 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * coumarin [c] --> 1.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * umbelliferone [c]
CYP2A4",CYP2A4,Cytochrome metabolism,1.14.14.1,4.0
P4502C92_pos,945.0,0.0104906117620625,0.6076313773577642,0.0295883244993867,P4502C92,cytochrome P450 2C9,"1.00 * O2 [c] + 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * limonene [c] --> 1.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * (-)-trans-carveol [c]
No genes",,Limonene and pinene degradation,1.14.14.1,4.0
P4502C93_pos,945.0,0.0104906117620625,0.6076313773577643,0.0295883244993867,P4502C93,cytochrome P450 2C9,"1.00 * O2 [c] + 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * limonene [c] --> 1.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * perillyl alcohol [c]
No genes",,Limonene and pinene degradation,1.14.14.1,4.0
P4502C94_pos,945.0,0.0104906117620625,0.6076313773577653,0.0295883244993867,P4502C94,cytochrome P450 2C9,"1.00 * O2 [c] + 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * (+)-alpha-pinene [c] --> 1.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * alpha-pinene oxide [c]
No genes",,Limonene and pinene degradation,1.14.14.1,4.0
P4502C9_pos,945.0,0.0104906117620625,0.6076313773577632,0.0295883244993867,P4502C9,cytochrome P450 2C9,"1.00 * O2 [c] + 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * tolbutamide [c] --> 1.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * 4 hydroxy tolbutamide [c]
No genes",,Cytochrome metabolism,1.14.14.1,4.0
P5CR_pos,1068.0,0.0001121500031466,0.8103465215799275,0.000847283549784,P5CR,pyrroline-5-carboxylate reductase,"2.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * 1-Pyrroline-5-carboxylate [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * L-proline [c]
PYCR1; PYCR2; PYCRL",PYCR1; PYCR2; PYCRL,Arginine and Proline Metabolism,1.5.1.2,4.0
PAFH_pos,1092.0,3.838151990242039e-05,0.8734990863679911,0.0003431234371577,PAFH,Platelet-activating factor acetylhydrolase,"1.00 * Water [c] + 1.00 * 1-alkyl 2-acteylglycerol 3-phosphocholine [c] --> 1.00 * proton [c] + 1.00 * acetate [c] + 1.00 * 1-alkyl 2-lysoglycerol 3-phosphocholine [c]
PAFAH1B1; PAFAH1B2; PAFAH1B3; PAFAH2",PAFAH1B1; PAFAH1B2; PAFAH1B3; PAFAH2,Glycerophospholipid metabolism,3.1.1.47,4.0
PAFHe_pos,1106.0,1.9956819573768325e-05,0.8947582646462564,0.0001920733665899,PAFHe,Platelet-activating factor acetylhydrolase,"1.00 * Water [e] + 1.00 * 1-alkyl 2-acteylglycerol 3-phosphocholine [e] --> 1.00 * proton [e] + 1.00 * acetate [e] + 1.00 * 1-alkyl 2-lysoglycerol 3-phosphocholine [e]
PLA2G7",PLA2G7,Glycerophospholipid metabolism,3.1.1.47,4.0
PCHOLPm_hs_pos,966.0,0.005406413411786,0.5491878049241743,0.0180813263285678,PCHOLPm_hs,choline phosphatase,"1.00 * Water [m] + 1.00 * Phosphatidylcholine [m] --> 1.00 * proton [m] + 1.00 * phosphatidate(2-) [m] + 1.00 * Choline [m]
PLD1",PLD1,Glycerophospholipid metabolism,3.1.4.4,4.0
PDE1_pos,1040.0,0.0003625293037687,0.657830417708722,0.002256313333456,PDE1,"3',5'-cyclic-nucleotide phosphodiesterase","1.00 * Water [c] + 1.00 * 3',5'-cyclic AMP(1-) [c] --> 1.00 * proton [c] + 1.00 * AMP [c]
PDE10A; PDE11A; PDE1A; PDE1B; PDE1C; PDE2A; PDE3A; PDE3B; PDE4A; PDE4B; PDE4C; PDE4D; PDE7A; PDE7B; PDE8A; PDE8B",PDE10A; PDE11A; PDE1A; PDE1B; PDE1C; PDE2A; PDE3A; PDE3B; PDE4A; PDE4B; PDE4C; PDE4D; PDE7A; PDE7B; PDE8A; PDE8B,Nucleotide interconversion,3.1.4.17,4.0
PDE4_pos,937.0,0.0133442841497294,0.5008649927723121,0.0351774493418644,PDE4,"3',5'-cyclic-nucleotide phosphodiesterase","1.00 * Water [c] + 1.00 * 3',5'-cyclic GMP(1-) [c] --> 1.00 * proton [c] + 1.00 * GMP [c]
PDE10A; PDE11A; PDE1A; PDE1B; PDE1C; PDE2A; PDE3A; PDE3B; PDE5A; PDE6A; PDE6B; PDE6C; PDE6D; PDE6G; PDE6H; PDE9A",PDE10A; PDE11A; PDE1A; PDE1B; PDE1C; PDE2A; PDE3A; PDE3B; PDE5A; PDE6A; PDE6B; PDE6C; PDE6D; PDE6G; PDE6H; PDE9A,Nucleotide interconversion,3.1.4.17,4.0
PEPCK_pos,988.0,0.002570609038548,0.6833695584486672,0.0107823684639996,PEPCK,Phosphoenolpyruvate carboxykinase (GTP),"1.00 * Oxaloacetate [c] + 1.00 * GTP [c] --> 1.00 * carbon dioxide [c] + 1.00 * Phosphoenolpyruvate [c] + 1.00 * GDP [c]
PCK1",PCK1,Glycolysis/gluconeogenesis,4.1.1.32,0.0
PEPCKm_pos,998.0,0.0018031415322279,0.7319956686042023,0.0080598699816072,PEPCKm,Phosphoenolpyruvate carboxykinase (GTP),"1.00 * GTP [m] + 1.00 * Oxaloacetate [m] --> 1.00 * carbon dioxide [m] + 1.00 * GDP [m] + 1.00 * Phosphoenolpyruvate [m]
PCK1; PCK2",PCK1; PCK2,Glycolysis/gluconeogenesis,4.1.1.32,0.0
PETHCT_pos,959.0,0.0067774748997423,0.6131360391646514,0.0213141474830683,PETHCT,phosphoethanolamine cytidyltransferase,"1.00 * proton [c] + 1.00 * CTP [c] + 1.00 * O-phosphonatoethanaminium(1-) [c] --> 1.00 * Diphosphate [c] + 1.00 * CDP-ethanolamine(1-) [c]
PCYT2",PCYT2,Glycerophospholipid metabolism,2.7.7.14,4.0
PFK26_pos,1049.0,0.0002509064840704,0.8922928623418972,0.0016429597929861,PFK26,6-phosphofructo-2-kinase,"1.00 * ATP [c] + 1.00 * D-Fructose 6-phosphate [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * beta-D-fructofuranose 2,6-bisphosphate(4-) [c]
PFKFB1; PFKFB2; PFKFB3; PFKFB4",PFKFB1; PFKFB2; PFKFB3; PFKFB4,Fructose and mannose metabolism,2.7.1.105,0.0
PGCD_pos,1067.0,0.000117117540549,0.9817362404577284,0.000877710008587,PGCD,phosphoglycerate dehydrogenase,"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * 3-Phospho-D-glycerate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * 3-phosphonatooxypyruvate(3-) [c]
PHGDH",PHGDH,"Glycine, serine, alanine and threonine metabolism",1.1.1.95,4.0
PGI_neg,1007.0,0.0012987742710683,0.6086065926131758,0.00629635746397,PGI,glucose-6-phosphate isomerase,"1.00 * D-Glucose 6-phosphate [c] --> 1.00 * D-Fructose 6-phosphate [c]
GPI1",GPI1,Glycolysis/gluconeogenesis,5.3.1.9,0.0
PGI_pos,933.0,0.0150133195667744,0.4946399908997227,0.0373760165214746,PGI,glucose-6-phosphate isomerase,"1.00 * D-Glucose 6-phosphate [c] --> 1.00 * D-Fructose 6-phosphate [c]
GPI1",GPI1,Glycolysis/gluconeogenesis,5.3.1.9,0.0
PGMT_neg,974.0,0.0041498199502716,0.583503020460739,0.0149498750689224,PGMT,phosphoglucomutase,"1.00 * D-Glucose 1-phosphate [c] --> 1.00 * D-Glucose 6-phosphate [c]
PGM1; PGM2",PGM1; PGM2,Glycolysis/gluconeogenesis,5.4.2.2,0.0
PGMT_pos,921.0,0.0211726681684105,0.3934975245582562,0.0476786307651837,PGMT,phosphoglucomutase,"1.00 * D-Glucose 1-phosphate [c] --> 1.00 * D-Glucose 6-phosphate [c]
PGM1; PGM2",PGM1; PGM2,Glycolysis/gluconeogenesis,5.4.2.2,0.0
PGM_neg,1028.0,0.0005843166833342,0.6613301178645048,0.0033233329204431,PGM,phosphoglycerate mutase,"1.00 * D-Glycerate 2-phosphate [c] --> 1.00 * 3-Phospho-D-glycerate [c]
BPGM; PGAM1; PGAM2",BPGM; PGAM1; PGAM2,Glycolysis/gluconeogenesis,5.4.2.1,0.0
PGM_pos,1051.0,0.0002309331259079,0.9262508977899246,0.0015446755146453,PGM,phosphoglycerate mutase,"1.00 * D-Glycerate 2-phosphate [c] --> 1.00 * 3-Phospho-D-glycerate [c]
BPGM; PGAM1; PGAM2",BPGM; PGAM1; PGAM2,Glycolysis/gluconeogenesis,5.4.2.1,0.0
PHETHPTOX2_pos,987.0,0.0026618706520649,0.3016960005029153,0.0111081256138216,PHETHPTOX2,"L-Phenylalanine,tetrahydrobiopterin:oxygen oxidoreductase (4-hydroxylating)","1.00 * O2 [c] + 1.00 * 5,6,7,8-tetrahydrobiopterin [c] + 1.00 * L-phenylalanine [c] --> 1.00 * L-tyrosine [c] + 1.00 * 4a-hydroxytetrahydrobiopterin [c]
PAH",PAH,Phenylalanine metabolism,1.14.16.1,4.0
PI345P3P_pos,969.0,0.0048996724444664,0.4562153449377994,0.0169773909992516,PI345P3P,"phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase","1.00 * Water [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * phosphatidylinositol 4,5-bisphosphate [c]
PTEN",PTEN,Inositol phosphate metabolism,3.1.3.67,4.0
PI345P3Pn_pos,1007.0,0.0012987742710683,0.4925696582013873,0.00629635746397,PI345P3Pn,"phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase, nuclear","1.00 * Water [n] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-) [n] --> 1.00 * phosphatidylinositol 4,5-bisphosphate [n] + 1.00 * hydrogenphosphate [n]
PTEN",PTEN,Inositol phosphate metabolism,3.1.3.67,4.0
PI3P4K_pos,1040.0,0.0003625293037687,0.6846146605278097,0.002256313333456,PI3P4K,phosphatidylinositol 3-phosphate 4-kinase,"1.00 * ATP [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3-phosphate(3-) [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate(5-) [c]
PI4K2A; PI4KA; PI4KB; PIP5K1A; PIP5K1B; PIP5K1C",PI4K2A; PI4KA; PI4KB; PIP5K1A; PIP5K1B; PIP5K1C,Inositol phosphate metabolism,2.7.1.68,4.0
PI45P3K_pos,969.0,0.0048996724444664,0.4562153449377993,0.0169773909992516,PI45P3K,"phosphatidylinositol 4,5-bisphosphate 3-kinase","1.00 * ATP [c] + 1.00 * phosphatidylinositol 4,5-bisphosphate [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-) [c]
HCST; PIK3CA; PIK3CB; PIK3CD; PIK3CG; PIK3R1; PIK3R2; PIK3R3; PIK3R5",HCST; PIK3CA; PIK3CB; PIK3CD; PIK3CG; PIK3R1; PIK3R2; PIK3R3; PIK3R5,Inositol phosphate metabolism,2.7.1.153,4.0
PI45P5P_pos,1042.0,0.0003343088279675,0.7154058309829369,0.0021169653011318,PI45P5P,"phosphatidylinositol-4,5-bisphosphate 5-phosphatase","1.00 * Water [c] + 1.00 * phosphatidylinositol 4,5-bisphosphate [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 4-phosphate(3-) [c]
INPP5B; INPP5E; OCRL; SYNJ1; SYNJ2",INPP5B; INPP5E; OCRL; SYNJ1; SYNJ2,Inositol phosphate metabolism,3.1.3.36,4.0
